,date,cpi,bonds_10y_rate_percent,sp500_index,sp500_dividend,vbmfx_price,vbmfx_dividend
516,1914-01-01,10.0,4.16,8.37,0.47,,
517,1914-02-01,9.9,4.17,8.48,0.47,,
518,1914-03-01,9.9,4.17,8.32,0.47,,
519,1914-04-01,9.8,4.18,8.12,0.46,,
520,1914-05-01,9.9,4.19,8.17,0.46,,
521,1914-06-01,9.9,4.19,8.13,0.45,,
522,1914-07-01,10.0,4.2,7.68,0.45,,
523,1914-08-01,10.2,4.21,7.68,0.44,,
524,1914-09-01,10.2,4.21,7.68,0.43,,
525,1914-10-01,10.1,4.22,7.68,0.43,,
526,1914-11-01,10.2,4.23,7.68,0.42,,
527,1914-12-01,10.1,4.23,7.35,0.42,,
528,1915-01-01,10.1,4.24,7.48,0.42,,
529,1915-02-01,10.0,4.22,7.38,0.42,,
530,1915-03-01,9.9,4.21,7.57,0.42,,
531,1915-04-01,10.0,4.19,8.14,0.42,,
532,1915-05-01,10.1,4.18,7.95,0.42,,
533,1915-06-01,10.1,4.16,8.04,0.42,,
534,1915-07-01,10.1,4.14,8.01,0.43,,
535,1915-08-01,10.1,4.13,8.35,0.43,,
536,1915-09-01,10.1,4.11,8.66,0.43,,
537,1915-10-01,10.2,4.1,9.14,0.43,,
538,1915-11-01,10.3,4.08,9.46,0.43,,
539,1915-12-01,10.3,4.07,9.48,0.43,,
540,1916-01-01,10.4,4.05,9.33,0.44,,
541,1916-02-01,10.4,4.06,9.2,0.45,,
542,1916-03-01,10.5,4.08,9.17,0.46,,
543,1916-04-01,10.6,4.09,9.07,0.47,,
544,1916-05-01,10.7,4.11,9.27,0.48,,
545,1916-06-01,10.8,4.13,9.36,0.49,,
546,1916-07-01,10.8,4.14,9.23,0.51,,
547,1916-08-01,10.9,4.16,9.3,0.52,,
548,1916-09-01,11.1,4.17,9.68,0.53,,
549,1916-10-01,11.3,4.19,9.98,0.54,,
550,1916-11-01,11.5,4.2,10.21,0.55,,
551,1916-12-01,11.6,4.21,9.8,0.56,,
552,1917-01-01,11.7,4.23,9.57,0.57,,
553,1917-02-01,12.0,4.26,9.03,0.58,,
554,1917-03-01,12.0,4.29,9.31,0.59,,
555,1917-04-01,12.6,4.32,9.17,0.6,,
556,1917-05-01,12.8,4.34,8.86,0.61,,
557,1917-06-01,13.0,4.37,9.04,0.63,,
558,1917-07-01,12.8,4.4,8.79,0.64,,
559,1917-08-01,13.0,4.43,8.53,0.65,,
560,1917-09-01,13.3,4.46,8.12,0.66,,
561,1917-10-01,13.5,4.49,7.68,0.67,,
562,1917-11-01,13.5,4.51,7.04,0.68,,
563,1917-12-01,13.7,4.54,6.8,0.69,,
564,1918-01-01,14.0,4.57,7.21,0.68,,
565,1918-02-01,14.1,4.56,7.43,0.67,,
566,1918-03-01,14.0,4.56,7.28,0.66,,
567,1918-04-01,14.2,4.55,7.21,0.65,,
568,1918-05-01,14.5,4.55,7.44,0.64,,
569,1918-06-01,14.7,4.54,7.45,0.63,,
570,1918-07-01,15.1,4.54,7.51,0.62,,
571,1918-08-01,15.4,4.53,7.58,0.61,,
572,1918-09-01,15.7,4.52,7.54,0.6,,
573,1918-10-01,16.0,4.52,7.86,0.59,,
574,1918-11-01,16.3,4.51,8.06,0.58,,
575,1918-12-01,16.5,4.51,7.9,0.57,,
576,1919-01-01,16.5,4.5,7.85,0.57,,
577,1919-02-01,16.2,4.54,7.88,0.56,,
578,1919-03-01,16.4,4.58,8.12,0.56,,
579,1919-04-01,16.7,4.62,8.39,0.56,,
580,1919-05-01,16.9,4.66,8.97,0.55,,
581,1919-06-01,16.9,4.7,9.21,0.55,,
582,1919-07-01,17.4,4.73,9.51,0.55,,
583,1919-08-01,17.7,4.77,8.87,0.54,,
584,1919-09-01,17.8,4.81,9.01,0.54,,
585,1919-10-01,18.1,4.85,9.47,0.54,,
586,1919-11-01,18.5,4.89,9.19,0.53,,
587,1919-12-01,18.9,4.93,8.92,0.53,,
588,1920-01-01,19.3,4.97,8.83,0.53,,
589,1920-02-01,19.5,4.98,8.1,0.53,,
590,1920-03-01,19.7,4.99,8.67,0.53,,
591,1920-04-01,20.3,5.0,8.6,0.52,,
592,1920-05-01,20.6,5.01,8.06,0.52,,
593,1920-06-01,20.9,5.02,7.92,0.52,,
594,1920-07-01,20.8,5.03,7.91,0.52,,
595,1920-08-01,20.3,5.04,7.6,0.52,,
596,1920-09-01,20.0,5.05,7.87,0.52,,
597,1920-10-01,19.9,5.06,7.88,0.51,,
598,1920-11-01,19.8,5.07,7.48,0.51,,
599,1920-12-01,19.4,5.08,6.81,0.51,,
600,1921-01-01,19.0,5.09,7.11,0.51,,
601,1921-02-01,18.4,5.02,7.06,0.5,,
602,1921-03-01,18.3,4.96,6.88,0.5,,
603,1921-04-01,18.1,4.89,6.91,0.49,,
604,1921-05-01,17.7,4.83,7.12,0.49,,
605,1921-06-01,17.6,4.76,6.55,0.48,,
606,1921-07-01,17.7,4.7,6.53,0.48,,
607,1921-08-01,17.7,4.63,6.45,0.48,,
608,1921-09-01,17.5,4.56,6.61,0.47,,
609,1921-10-01,17.5,4.5,6.7,0.47,,
610,1921-11-01,17.4,4.43,7.06,0.46,,
611,1921-12-01,17.3,4.37,7.31,0.46,,
612,1922-01-01,16.9,4.3,7.3,0.46,,
613,1922-02-01,16.9,4.3,7.46,0.47,,
614,1922-03-01,16.7,4.31,7.74,0.47,,
615,1922-04-01,16.7,4.31,8.21,0.48,,
616,1922-05-01,16.7,4.32,8.53,0.48,,
617,1922-06-01,16.7,4.33,8.45,0.48,,
618,1922-07-01,16.8,4.33,8.51,0.49,,
619,1922-08-01,16.6,4.33,8.83,0.49,,
620,1922-09-01,16.6,4.34,9.06,0.5,,
621,1922-10-01,16.7,4.34,9.26,0.5,,
622,1922-11-01,16.8,4.35,8.8,0.51,,
623,1922-12-01,16.9,4.35,8.78,0.51,,
624,1923-01-01,16.8,4.36,8.9,0.51,,
625,1923-02-01,16.8,4.33,9.28,0.51,,
626,1923-03-01,16.8,4.31,9.43,0.52,,
627,1923-04-01,16.9,4.29,9.1,0.52,,
628,1923-05-01,16.9,4.26,8.67,0.52,,
629,1923-06-01,17.0,4.23,8.34,0.52,,
630,1923-07-01,17.2,4.21,8.06,0.52,,
631,1923-08-01,17.1,4.18,8.1,0.52,,
632,1923-09-01,17.2,4.16,8.15,0.53,,
633,1923-10-01,17.3,4.13,8.03,0.53,,
634,1923-11-01,17.3,4.11,8.27,0.53,,
635,1923-12-01,17.3,4.08,8.55,0.53,,
636,1924-01-01,17.3,4.06,8.83,0.53,,
637,1924-02-01,17.2,4.04,8.87,0.53,,
638,1924-03-01,17.1,4.03,8.7,0.54,,
639,1924-04-01,17.0,4.01,8.5,0.54,,
640,1924-05-01,17.0,3.99,8.47,0.54,,
641,1924-06-01,17.0,3.98,8.63,0.54,,
642,1924-07-01,17.1,3.96,9.03,0.54,,
643,1924-08-01,17.0,3.94,9.34,0.54,,
644,1924-09-01,17.1,3.93,9.25,0.55,,
645,1924-10-01,17.2,3.91,9.13,0.55,,
646,1924-11-01,17.2,3.89,9.64,0.55,,
647,1924-12-01,17.3,3.88,10.16,0.55,,
648,1925-01-01,17.3,3.86,10.58,0.55,,
649,1925-02-01,17.2,3.85,10.67,0.56,,
650,1925-03-01,17.3,3.83,10.39,0.56,,
651,1925-04-01,17.2,3.81,10.28,0.57,,
652,1925-05-01,17.3,3.8,10.61,0.57,,
653,1925-06-01,17.5,3.79,10.8,0.57,,
654,1925-07-01,17.7,3.77,11.1,0.58,,
655,1925-08-01,17.7,3.76,11.25,0.58,,
656,1925-09-01,17.7,3.74,11.51,0.59,,
657,1925-10-01,17.7,3.73,11.89,0.59,,
658,1925-11-01,18.0,3.71,12.26,0.6,,
659,1925-12-01,17.9,3.7,12.46,0.6,,
660,1926-01-01,17.9,3.68,12.65,0.61,,
661,1926-02-01,17.9,3.65,12.67,0.61,,
662,1926-03-01,17.8,3.62,11.81,0.62,,
663,1926-04-01,17.9,3.6,11.48,0.63,,
664,1926-05-01,17.8,3.57,11.56,0.64,,
665,1926-06-01,17.7,3.54,12.11,0.65,,
666,1926-07-01,17.5,3.51,12.62,0.65,,
667,1926-08-01,17.4,3.48,13.12,0.66,,
668,1926-09-01,17.5,3.45,13.32,0.67,,
669,1926-10-01,17.6,3.42,13.02,0.68,,
670,1926-11-01,17.7,3.4,13.19,0.68,,
671,1926-12-01,17.7,3.37,13.49,0.69,,
672,1927-01-01,17.5,3.34,13.4,0.7,,
673,1927-02-01,17.4,3.34,13.66,0.7,,
674,1927-03-01,17.3,3.34,13.87,0.71,,
675,1927-04-01,17.3,3.34,14.21,0.72,,
676,1927-05-01,17.4,3.34,14.7,0.72,,
677,1927-06-01,17.6,3.34,14.89,0.73,,
678,1927-07-01,17.3,3.33,15.22,0.74,,
679,1927-08-01,17.2,3.33,16.03,0.74,,
680,1927-09-01,17.3,3.33,16.94,0.75,,
681,1927-10-01,17.4,3.33,16.68,0.76,,
682,1927-11-01,17.3,3.33,17.06,0.76,,
683,1927-12-01,17.3,3.33,17.46,0.77,,
684,1928-01-01,17.3,3.33,17.53,0.78,,
685,1928-02-01,17.1,3.35,17.32,0.78,,
686,1928-03-01,17.1,3.38,18.25,0.79,,
687,1928-04-01,17.1,3.4,19.4,0.8,,
688,1928-05-01,17.2,3.42,20.0,0.8,,
689,1928-06-01,17.1,3.44,19.02,0.81,,
690,1928-07-01,17.1,3.46,19.16,0.82,,
691,1928-08-01,17.1,3.49,19.78,0.82,,
692,1928-09-01,17.3,3.51,21.17,0.83,,
693,1928-10-01,17.2,3.53,21.6,0.84,,
694,1928-11-01,17.2,3.56,23.06,0.84,,
695,1928-12-01,17.1,3.58,23.15,0.85,,
696,1929-01-01,17.1,3.6,24.86,0.86,,
697,1929-02-01,17.1,3.57,24.99,0.87,,
698,1929-03-01,17.0,3.55,25.43,0.88,,
699,1929-04-01,16.9,3.52,25.28,0.89,,
700,1929-05-01,17.0,3.5,25.66,0.9,,
701,1929-06-01,17.1,3.47,26.15,0.91,,
702,1929-07-01,17.3,3.45,28.48,0.92,,
703,1929-08-01,17.3,3.42,30.1,0.93,,
704,1929-09-01,17.3,3.39,31.3,0.94,,
705,1929-10-01,17.3,3.37,27.99,0.95,,
706,1929-11-01,17.3,3.34,20.58,0.96,,
707,1929-12-01,17.2,3.32,21.4,0.97,,
708,1930-01-01,17.1,3.29,21.71,0.97,,
709,1930-02-01,17.0,3.29,23.07,0.97,,
710,1930-03-01,16.9,3.3,23.94,0.97,,
711,1930-04-01,17.0,3.3,25.46,0.97,,
712,1930-05-01,16.9,3.31,23.94,0.97,,
713,1930-06-01,16.8,3.31,21.52,0.97,,
714,1930-07-01,16.6,3.32,21.06,0.98,,
715,1930-08-01,16.5,3.32,20.79,0.98,,
716,1930-09-01,16.6,3.32,20.78,0.98,,
717,1930-10-01,16.5,3.33,17.92,0.98,,
718,1930-11-01,16.4,3.33,16.62,0.98,,
719,1930-12-01,16.1,3.34,15.51,0.98,,
720,1931-01-01,15.9,3.34,15.98,0.97,,
721,1931-02-01,15.7,3.37,17.2,0.95,,
722,1931-03-01,15.6,3.4,17.53,0.94,,
723,1931-04-01,15.5,3.42,15.86,0.93,,
724,1931-05-01,15.3,3.45,14.33,0.91,,
725,1931-06-01,15.1,3.48,13.87,0.9,,
726,1931-07-01,15.1,3.51,14.33,0.89,,
727,1931-08-01,15.1,3.54,13.9,0.87,,
728,1931-09-01,15.0,3.57,11.83,0.86,,
729,1931-10-01,14.9,3.6,10.25,0.85,,
730,1931-11-01,14.7,3.62,10.39,0.83,,
731,1931-12-01,14.6,3.65,8.44,0.82,,
732,1932-01-01,14.3,3.68,8.3,0.79,,
733,1932-02-01,14.1,3.65,8.23,0.77,,
734,1932-03-01,14.0,3.62,8.26,0.74,,
735,1932-04-01,13.9,3.59,6.28,0.71,,
736,1932-05-01,13.7,3.56,5.51,0.69,,
737,1932-06-01,13.6,3.53,4.77,0.66,,
738,1932-07-01,13.6,3.5,5.01,0.63,,
739,1932-08-01,13.5,3.46,7.53,0.61,,
740,1932-09-01,13.4,3.43,8.26,0.58,,
741,1932-10-01,13.3,3.4,7.12,0.55,,
742,1932-11-01,13.2,3.37,7.05,0.53,,
743,1932-12-01,13.1,3.34,6.82,0.5,,
744,1933-01-01,12.9,3.31,7.09,0.49,,
745,1933-02-01,12.7,3.29,6.25,0.49,,
746,1933-03-01,12.6,3.28,6.23,0.48,,
747,1933-04-01,12.6,3.26,6.89,0.48,,
748,1933-05-01,12.6,3.25,8.87,0.47,,
749,1933-06-01,12.7,3.23,10.39,0.47,,
750,1933-07-01,13.1,3.21,11.23,0.47,,
751,1933-08-01,13.2,3.2,10.67,0.46,,
752,1933-09-01,13.2,3.18,10.58,0.46,,
753,1933-10-01,13.2,3.17,9.55,0.45,,
754,1933-11-01,13.2,3.15,9.78,0.45,,
755,1933-12-01,13.2,3.14,9.97,0.44,,
756,1934-01-01,13.2,3.12,10.54,0.44,,
757,1934-02-01,13.3,3.09,11.32,0.44,,
758,1934-03-01,13.3,3.06,10.74,0.44,,
759,1934-04-01,13.3,3.04,10.92,0.44,,
760,1934-05-01,13.3,3.01,9.81,0.44,,
761,1934-06-01,13.4,2.98,9.94,0.45,,
762,1934-07-01,13.4,2.96,9.47,0.45,,
763,1934-08-01,13.4,2.93,9.1,0.45,,
764,1934-09-01,13.6,2.9,8.88,0.45,,
765,1934-10-01,13.5,2.87,8.95,0.45,,
766,1934-11-01,13.5,2.84,9.2,0.45,,
767,1934-12-01,13.4,2.82,9.26,0.45,,
768,1935-01-01,13.6,2.79,9.26,0.45,,
769,1935-02-01,13.7,2.78,8.98,0.45,,
770,1935-03-01,13.7,2.77,8.41,0.45,,
771,1935-04-01,13.8,2.75,9.04,0.45,,
772,1935-05-01,13.8,2.74,9.75,0.44,,
773,1935-06-01,13.7,2.73,10.12,0.44,,
774,1935-07-01,13.7,2.72,10.65,0.44,,
775,1935-08-01,13.7,2.71,11.37,0.44,,
776,1935-09-01,13.7,2.7,11.61,0.44,,
777,1935-10-01,13.7,2.69,11.92,0.45,,
778,1935-11-01,13.8,2.67,13.04,0.46,,
779,1935-12-01,13.8,2.66,13.04,0.47,,
780,1936-01-01,13.8,2.65,13.76,0.48,,
781,1936-02-01,13.8,2.65,14.55,0.49,,
782,1936-03-01,13.7,2.66,14.86,0.5,,
783,1936-04-01,13.7,2.66,14.88,0.52,,
784,1936-05-01,13.7,2.66,14.09,0.53,,
785,1936-06-01,13.8,2.66,14.69,0.55,,
786,1936-07-01,13.9,2.67,15.56,0.57,,
787,1936-08-01,14.0,2.67,15.87,0.59,,
788,1936-09-01,14.0,2.67,16.05,0.61,,
789,1936-10-01,14.0,2.67,16.89,0.65,,
790,1936-11-01,14.0,2.67,17.36,0.68,,
791,1936-12-01,14.0,2.68,17.06,0.72,,
792,1937-01-01,14.1,2.68,17.59,0.73,,
793,1937-02-01,14.1,2.67,18.11,0.74,,
794,1937-03-01,14.2,2.66,18.09,0.75,,
795,1937-04-01,14.3,2.65,17.01,0.78,,
796,1937-05-01,14.4,2.64,16.25,0.81,,
797,1937-06-01,14.4,2.63,15.64,0.84,,
798,1937-07-01,14.5,2.62,16.57,0.82,,
799,1937-08-01,14.5,2.61,16.74,0.79,,
800,1937-09-01,14.6,2.6,14.37,0.77,,
801,1937-10-01,14.6,2.59,12.28,0.78,,
802,1937-11-01,14.5,2.58,11.2,0.79,,
803,1937-12-01,14.4,2.57,11.02,0.8,,
804,1938-01-01,14.2,2.56,11.31,0.79,,
805,1938-02-01,14.1,2.54,11.04,0.79,,
806,1938-03-01,14.1,2.53,10.31,0.78,,
807,1938-04-01,14.2,2.51,9.89,0.77,,
808,1938-05-01,14.1,2.49,9.98,0.75,,
809,1938-06-01,14.1,2.48,10.21,0.74,,
810,1938-07-01,14.1,2.46,12.24,0.71,,
811,1938-08-01,14.1,2.44,12.31,0.69,,
812,1938-09-01,14.1,2.43,11.75,0.66,,
813,1938-10-01,14.0,2.41,13.06,0.61,,
814,1938-11-01,14.0,2.39,13.07,0.56,,
815,1938-12-01,14.0,2.38,12.69,0.51,,
816,1939-01-01,14.0,2.36,12.5,0.51,,
817,1939-02-01,13.9,2.35,12.4,0.52,,
818,1939-03-01,13.9,2.33,12.39,0.52,,
819,1939-04-01,13.8,2.32,10.83,0.52,,
820,1939-05-01,13.8,2.31,11.23,0.53,,
821,1939-06-01,13.8,2.3,11.43,0.53,,
822,1939-07-01,13.8,2.29,11.71,0.54,,
823,1939-08-01,13.8,2.27,11.54,0.55,,
824,1939-09-01,14.1,2.26,12.77,0.56,,
825,1939-10-01,14.0,2.25,12.9,0.58,,
826,1939-11-01,14.0,2.24,12.67,0.6,,
827,1939-12-01,14.0,2.22,12.37,0.62,,
828,1940-01-01,13.9,2.21,12.3,0.62,,
829,1940-02-01,14.0,2.19,12.22,0.63,,
830,1940-03-01,14.0,2.17,12.15,0.63,,
831,1940-04-01,14.0,2.15,12.27,0.64,,
832,1940-05-01,14.0,2.12,10.58,0.64,,
833,1940-06-01,14.1,2.1,9.67,0.65,,
834,1940-07-01,14.0,2.08,9.99,0.66,,
835,1940-08-01,14.0,2.06,10.2,0.66,,
836,1940-09-01,14.0,2.04,10.63,0.67,,
837,1940-10-01,14.0,2.02,10.73,0.67,,
838,1940-11-01,14.0,1.99,10.98,0.67,,
839,1940-12-01,14.1,1.97,10.53,0.67,,
840,1941-01-01,14.1,1.95,10.55,0.67,,
841,1941-02-01,14.1,1.99,9.89,0.68,,
842,1941-03-01,14.2,2.04,9.95,0.68,,
843,1941-04-01,14.3,2.08,9.64,0.68,,
844,1941-05-01,14.4,2.12,9.43,0.69,,
845,1941-06-01,14.7,2.16,9.76,0.69,,
846,1941-07-01,14.7,2.21,10.26,0.69,,
847,1941-08-01,14.9,2.25,10.21,0.7,,
848,1941-09-01,15.1,2.29,10.24,0.7,,
849,1941-10-01,15.3,2.33,9.83,0.7,,
850,1941-11-01,15.4,2.38,9.37,0.71,,
851,1941-12-01,15.5,2.42,8.76,0.71,,
852,1942-01-01,15.7,2.46,8.93,0.7,,
853,1942-02-01,15.8,2.46,8.65,0.7,,
854,1942-03-01,16.0,2.46,8.18,0.69,,
855,1942-04-01,16.1,2.46,7.84,0.68,,
856,1942-05-01,16.3,2.46,7.93,0.67,,
857,1942-06-01,16.3,2.46,8.33,0.66,,
858,1942-07-01,16.4,2.46,8.64,0.65,,
859,1942-08-01,16.5,2.47,8.59,0.63,,
860,1942-09-01,16.5,2.47,8.68,0.62,,
861,1942-10-01,16.7,2.47,9.32,0.61,,
862,1942-11-01,16.8,2.47,9.47,0.6,,
863,1942-12-01,16.9,2.47,9.52,0.59,,
864,1943-01-01,16.9,2.47,10.09,0.59,,
865,1943-02-01,16.9,2.47,10.69,0.59,,
866,1943-03-01,17.2,2.47,11.07,0.59,,
867,1943-04-01,17.4,2.47,11.44,0.59,,
868,1943-05-01,17.5,2.47,11.89,0.59,,
869,1943-06-01,17.5,2.47,12.1,0.59,,
870,1943-07-01,17.4,2.48,12.35,0.59,,
871,1943-08-01,17.3,2.48,11.74,0.6,,
872,1943-09-01,17.4,2.48,11.99,0.6,,
873,1943-10-01,17.4,2.48,11.88,0.6,,
874,1943-11-01,17.4,2.48,11.33,0.61,,
875,1943-12-01,17.4,2.48,11.48,0.61,,
876,1944-01-01,17.4,2.48,11.85,0.61,,
877,1944-02-01,17.4,2.47,11.77,0.62,,
878,1944-03-01,17.4,2.46,12.1,0.62,,
879,1944-04-01,17.5,2.45,11.89,0.62,,
880,1944-05-01,17.5,2.44,12.1,0.63,,
881,1944-06-01,17.6,2.43,12.67,0.63,,
882,1944-07-01,17.7,2.42,13.0,0.63,,
883,1944-08-01,17.7,2.42,12.81,0.64,,
884,1944-09-01,17.7,2.41,12.6,0.64,,
885,1944-10-01,17.7,2.4,12.91,0.64,,
886,1944-11-01,17.7,2.39,12.82,0.64,,
887,1944-12-01,17.8,2.38,13.1,0.64,,
888,1945-01-01,17.8,2.37,13.49,0.64,,
889,1945-02-01,17.8,2.35,13.94,0.65,,
890,1945-03-01,17.8,2.34,13.93,0.65,,
891,1945-04-01,17.8,2.33,14.28,0.65,,
892,1945-05-01,17.9,2.31,14.82,0.65,,
893,1945-06-01,18.1,2.29,15.09,0.65,,
894,1945-07-01,18.1,2.28,14.78,0.65,,
895,1945-08-01,18.1,2.27,14.83,0.66,,
896,1945-09-01,18.1,2.25,15.84,0.66,,
897,1945-10-01,18.1,2.24,16.5,0.66,,
898,1945-11-01,18.1,2.22,17.04,0.66,,
899,1945-12-01,18.2,2.21,17.33,0.66,,
900,1946-01-01,18.2,2.19,18.02,0.67,,
901,1946-02-01,18.1,2.19,18.07,0.67,,
902,1946-03-01,18.3,2.2,17.53,0.68,,
903,1946-04-01,18.4,2.21,18.66,0.68,,
904,1946-05-01,18.5,2.21,18.7,0.68,,
905,1946-06-01,18.7,2.21,18.58,0.68,,
906,1946-07-01,19.8,2.22,18.05,0.68,,
907,1946-08-01,20.2,2.23,17.7,0.69,,
908,1946-09-01,20.4,2.23,15.09,0.69,,
909,1946-10-01,20.8,2.23,14.75,0.7,,
910,1946-11-01,21.3,2.24,14.69,0.7,,
911,1946-12-01,21.5,2.25,15.13,0.71,,
912,1947-01-01,21.5,2.25,15.21,0.71,,
913,1947-02-01,21.5,2.27,15.8,0.72,,
914,1947-03-01,21.9,2.28,15.16,0.72,,
915,1947-04-01,21.9,2.3,14.6,0.73,,
916,1947-05-01,21.9,2.31,14.34,0.75,,
917,1947-06-01,22.0,2.33,14.84,0.76,,
918,1947-07-01,22.2,2.34,15.77,0.77,,
919,1947-08-01,22.5,2.36,15.46,0.78,,
920,1947-09-01,23.0,2.38,15.06,0.79,,
921,1947-10-01,23.0,2.39,15.45,0.81,,
922,1947-11-01,23.1,2.41,15.27,0.82,,
923,1947-12-01,23.4,2.42,15.03,0.84,,
924,1948-01-01,23.7,2.44,14.83,0.84,,
925,1948-02-01,23.5,2.43,14.1,0.85,,
926,1948-03-01,23.4,2.42,14.3,0.85,,
927,1948-04-01,23.8,2.41,15.4,0.85,,
928,1948-05-01,23.9,2.4,16.15,0.85,,
929,1948-06-01,24.1,2.39,16.82,0.85,,
930,1948-07-01,24.4,2.38,16.42,0.86,,
931,1948-08-01,24.5,2.36,15.94,0.86,,
932,1948-09-01,24.5,2.35,15.76,0.87,,
933,1948-10-01,24.4,2.34,16.19,0.89,,
934,1948-11-01,24.2,2.33,15.29,0.91,,
935,1948-12-01,24.1,2.32,15.19,0.93,,
936,1949-01-01,24.0,2.31,15.36,0.95,,
937,1949-02-01,23.8,2.31,14.77,0.96,,
938,1949-03-01,23.8,2.31,14.91,0.98,,
939,1949-04-01,23.9,2.31,14.89,0.99,,
940,1949-05-01,23.8,2.31,14.78,1.01,,
941,1949-06-01,23.9,2.31,13.97,1.02,,
942,1949-07-01,23.7,2.31,14.76,1.03,,
943,1949-08-01,23.8,2.32,15.29,1.03,,
944,1949-09-01,23.9,2.32,15.49,1.04,,
945,1949-10-01,23.7,2.32,15.89,1.07,,
946,1949-11-01,23.8,2.32,16.11,1.11,,
947,1949-12-01,23.6,2.32,16.54,1.14,,
948,1950-01-01,23.5,2.32,16.88,1.15,,
949,1950-02-01,23.5,2.34,17.21,1.16,,
950,1950-03-01,23.6,2.36,17.35,1.17,,
951,1950-04-01,23.6,2.38,17.84,1.18,,
952,1950-05-01,23.7,2.4,18.44,1.19,,
953,1950-06-01,23.8,2.42,18.74,1.2,,
954,1950-07-01,24.1,2.44,17.38,1.24,,
955,1950-08-01,24.3,2.47,18.43,1.29,,
956,1950-09-01,24.4,2.49,19.08,1.33,,
957,1950-10-01,24.6,2.51,19.87,1.38,,
958,1950-11-01,24.7,2.53,19.83,1.42,,
959,1950-12-01,25.0,2.55,19.75,1.47,,
960,1951-01-01,25.4,2.57,21.21,1.49,,
961,1951-02-01,25.7,2.58,22.0,1.5,,
962,1951-03-01,25.8,2.59,21.63,1.52,,
963,1951-04-01,25.8,2.6,21.92,1.53,,
964,1951-05-01,25.9,2.61,21.93,1.55,,
965,1951-06-01,25.9,2.62,21.55,1.56,,
966,1951-07-01,25.9,2.63,21.93,1.55,,
967,1951-08-01,25.9,2.63,22.89,1.53,,
968,1951-09-01,26.1,2.64,23.48,1.52,,
969,1951-10-01,26.2,2.65,23.36,1.48,,
970,1951-11-01,26.4,2.66,22.71,1.45,,
971,1951-12-01,26.5,2.67,23.41,1.41,,
972,1952-01-01,26.5,2.68,24.19,1.41,,
973,1952-02-01,26.3,2.69,23.75,1.42,,
974,1952-03-01,26.3,2.71,23.81,1.42,,
975,1952-04-01,26.4,2.72,23.74,1.43,,
976,1952-05-01,26.4,2.73,23.73,1.44,,
977,1952-06-01,26.5,2.74,24.38,1.45,,
978,1952-07-01,26.7,2.75,25.08,1.45,,
979,1952-08-01,26.7,2.77,25.18,1.45,,
980,1952-09-01,26.7,2.78,24.78,1.45,,
981,1952-10-01,26.7,2.79,24.26,1.44,,
982,1952-11-01,26.7,2.81,25.03,1.42,,
983,1952-12-01,26.7,2.82,26.04,1.41,,
984,1953-01-01,26.6,2.83,26.18,1.41,,
985,1953-02-01,26.5,2.8,25.86,1.41,,
986,1953-03-01,26.6,2.77,25.99,1.41,,
987,1953-04-01,26.6,2.83,24.71,1.41,,
988,1953-05-01,26.7,3.05,24.84,1.42,,
989,1953-06-01,26.8,3.11,23.95,1.42,,
990,1953-07-01,26.8,2.93,24.29,1.42,,
991,1953-08-01,26.9,2.95,24.39,1.42,,
992,1953-09-01,26.9,2.87,23.27,1.42,,
993,1953-10-01,27.0,2.66,23.97,1.43,,
994,1953-11-01,26.9,2.68,24.5,1.44,,
995,1953-12-01,26.9,2.59,24.83,1.45,,
996,1954-01-01,26.9,2.48,25.46,1.46,,
997,1954-02-01,26.9,2.47,26.02,1.46,,
998,1954-03-01,26.9,2.37,26.57,1.47,,
999,1954-04-01,26.8,2.29,27.63,1.46,,
1000,1954-05-01,26.9,2.37,28.73,1.46,,
1001,1954-06-01,26.9,2.38,28.96,1.45,,
1002,1954-07-01,26.9,2.3,30.13,1.46,,
1003,1954-08-01,26.9,2.36,30.73,1.46,,
1004,1954-09-01,26.8,2.38,31.45,1.47,,
