,first_date,return_percent
620,1922-09-01,8.889033183843353
621,1922-10-01,8.840907127339781
622,1922-11-01,9.188849615103578
623,1922-12-01,9.406562282094777
624,1923-01-01,9.251554883570122
625,1923-02-01,9.088481067264741
626,1923-03-01,9.093491754808847
627,1923-04-01,9.149447959985002
628,1923-05-01,9.37109796566693
629,1923-06-01,9.403288819071932
630,1923-07-01,9.393763292197432
631,1923-08-01,9.209679102454826
632,1923-09-01,9.031431599432338
633,1923-10-01,9.293609017939652
634,1923-11-01,9.318890005514358
635,1923-12-01,9.317521000731578
636,1924-01-01,9.169567086522857
637,1924-02-01,9.262837005492841
638,1924-03-01,9.444135843004942
639,1924-04-01,9.768967197557554
640,1924-05-01,9.943438520112103
641,1924-06-01,9.92939841646825
642,1924-07-01,9.726274303801286
643,1924-08-01,9.497014583129438
644,1924-09-01,9.623777704799629
645,1924-10-01,9.852129980256885
646,1924-11-01,9.854958006028557
647,1924-12-01,9.903133126655938
648,1925-01-01,9.703472658292966
649,1925-02-01,9.816770142867416
650,1925-03-01,9.917068944148655
651,1925-04-01,10.167503492650631
652,1925-05-01,10.062115660934623
653,1925-06-01,10.224457725463898
654,1925-07-01,10.194251697565626
655,1925-08-01,9.947938690238779
656,1925-09-01,10.029334147041457
657,1925-10-01,9.831440158480365
658,1925-11-01,10.013298656544833
659,1925-12-01,10.06725435193594
660,1926-01-01,9.800719547054616
661,1926-02-01,9.84389087023021
662,1926-03-01,10.35654493176792
663,1926-04-01,10.582960966774092
664,1926-05-01,10.470805191788667
665,1926-06-01,10.30721374501442
666,1926-07-01,10.162003433627454
667,1926-08-01,9.829583894295823
668,1926-09-01,9.656774061122842
669,1926-10-01,9.79575216520525
670,1926-11-01,9.765738808879476
671,1926-12-01,9.81356736228931
672,1927-01-01,9.645785409242592
673,1927-02-01,9.449037074916289
674,1927-03-01,9.448679269602355
675,1927-04-01,9.52074699224279
676,1927-05-01,9.566221836195687
677,1927-06-01,9.605313191898347
678,1927-07-01,9.411355294748635
679,1927-08-01,8.866620141283633
680,1927-09-01,8.538533127758141
681,1927-10-01,8.46910357113535
682,1927-11-01,8.371450313538098
683,1927-12-01,8.363589846084452
684,1928-01-01,8.303618071645591
685,1928-02-01,8.391132094088594
686,1928-03-01,8.286610974787067
687,1928-04-01,8.167290330215637
688,1928-05-01,8.200953505844844
689,1928-06-01,8.48120233547105
690,1928-07-01,8.363309339446378
691,1928-08-01,8.231854878528445
692,1928-09-01,8.107503345850219
693,1928-10-01,8.282622181678079
